,Draft_Year,Rk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG_PERC,3P_PERC,FT_PERC_per_Game,MP_per_Game,PTS_per_Game,TRB_per_Game,AST_per_Game,WS,WS_per_48,BPM,VORP
155,1998,35.0,DAL,Bruno Sundov,,7,102,524,173,107,18,0.35600000000000004,0.20800000000000002,0.526,5.1,1.7,1.0,0.2,-0.7,-0.062,-9.7,-1.0
156,1998,36.0,SAC,Jerome James,Florida Agricultural and Mechanical University,9,358,4771,1540,1099,118,0.485,0.0,0.617,13.3,4.3,3.1,0.3,2.9,0.028999999999999998,-3.1,-1.3
157,1998,37.0,PHI,Casey Shaw,University of Toledo,1,9,14,2,3,0,0.125,0.0,0.0,1.6,0.2,0.3,0.0,-0.1,-0.498,-27.8,-0.1
158,1998,38.0,NYK,DeMarco Johnson,University of North Carolina at Charlotte,1,5,37,6,7,0,0.33299999999999996,0.0,0.0,7.4,1.2,1.4,0.0,-0.1,-0.091,-11.9,-0.1
159,1998,39.0,MIL,Rafer Alston,"California State University, Fresno",11,671,19392,6799,1891,3202,0.38299999999999995,0.354,0.7290000000000001,28.9,10.1,2.8,4.8,32.9,0.081,0.2,10.9
160,1998,40.0,DET,Korleone Young,,1,3,15,13,4,1,0.5,0.25,1.0,5.0,4.3,1.3,0.3,0.1,0.28,6.0,0.0
161,1998,41.0,HOU,Cuttino Mobley,University of Rhode Island,11,747,27618,11964,2902,2015,0.433,0.37799999999999995,0.835,37.0,16.0,3.9,2.7,52.2,0.091,0.2,15.3
162,1998,42.0,ORL,Miles Simon,University of Arizona,1,5,19,2,2,0,0.2,0.0,0.0,3.8,0.4,0.4,0.0,-0.1,-0.289,-15.5,-0.1
163,1998,43.0,WAS,Jahidi White,Georgetown University,7,334,5913,1954,1944,63,0.51,0.0,0.534,17.7,5.9,5.8,0.2,10.4,0.085,-3.8,-2.7
164,1998,44.0,NYK,Sean Marks,University of California,11,230,2275,638,501,50,0.44799999999999995,0.2,0.665,9.9,2.8,2.2,0.2,2.6,0.055,-4.9,-1.7
165,1998,45.0,LAL,Toby Bailey,"University of California, Los Angeles",2,73,698,241,126,43,0.40700000000000003,0.2,0.6920000000000001,9.6,3.3,1.7,0.6,1.0,0.07200000000000001,-4.0,-0.3
166,1998,46.0,MIN,Andrae Patterson,Indiana University,2,40,304,120,67,16,0.455,0.0,0.778,7.6,3.0,1.7,0.4,0.7,0.114,-0.5,0.1
167,1998,47.0,TOR,Tyson Wheeler,University of Rhode Island,1,1,3,4,0,2,1.0,1.0,0.5,3.0,4.0,0.0,2.0,0.1,1.367,19.6,0.0
168,1998,48.0,CLE,Ryan Stack,University of South Carolina,2,43,397,99,79,10,0.35200000000000004,0.0,0.787,9.2,2.3,1.8,0.2,0.2,0.027999999999999997,-4.6,-0.3
169,1998,49.0,ATL,Cory Carr,Texas Tech University,1,42,624,171,49,66,0.32899999999999996,0.16699999999999998,0.75,14.9,4.1,1.2,1.6,-1.2,-0.08900000000000001,-8.8,-1.1
170,1998,50.0,CHH,Andrew Betts,"California State University, Long Beach",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1998,51.0,MIA,Corey Brewer,University of Oklahoma,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,1998,52.0,SAS,Derrick Dial,Eastern Michigan University,4,82,687,253,133,63,0.37200000000000005,0.19,0.672,8.4,3.1,1.6,0.8,0.6,0.045,-3.5,-0.3
173,1998,53.0,DAL,Greg Buckner,Clemson University,10,570,10895,2878,1593,719,0.45,0.33399999999999996,0.757,19.1,5.0,2.8,1.3,20.9,0.092,0.1,5.8
174,1998,54.0,DEN,Tremaine Fowlkes,"California State University, Fresno",4,103,1233,301,228,54,0.409,0.2,0.7909999999999999,12.0,2.9,2.2,0.5,2.1,0.08,-2.1,0.0
175,1998,55.0,DEN,Ryan Bowen,University of Iowa,10,507,6502,1319,1060,250,0.456,0.20600000000000002,0.693,12.8,2.6,2.1,0.5,12.4,0.092,0.0,3.3
176,1998,56.0,VAN,J.R. Henderson,"University of California, Los Angeles",1,30,331,97,47,22,0.365,0.4,0.556,11.0,3.2,1.6,0.7,-0.2,-0.025,-6.1,-0.3
177,1998,57.0,UTA,Torraye Braggs,Xavier University,2,22,178,46,51,7,0.475,0.0,0.667,8.1,2.1,2.3,0.3,0.3,0.071,-4.1,-0.1
178,1998,58.0,CHI,Maceo Baston,University of Michigan,4,105,831,286,175,26,0.616,0.375,0.74,7.9,2.7,1.7,0.2,2.3,0.134,-1.3,0.1
179,1999,1.0,CHI,Elton Brand,Duke University,17,1058,34910,16827,9040,2184,0.5,0.095,0.736,33.0,15.9,8.5,2.1,109.6,0.151,3.1,45.2
180,1999,2.0,VAN,Steve Francis,University of Maryland,9,576,21632,10446,3215,3473,0.429,0.341,0.797,37.6,18.1,5.6,6.0,54.1,0.12,3.2,28.2
181,1999,3.0,CHH,Baron Davis,"University of California, Los Angeles",13,835,28592,13447,3183,6025,0.409,0.32,0.711,34.2,16.1,3.8,7.2,63.1,0.106,2.7,34.1
182,1999,4.0,LAC,Lamar Odom,University of Rhode Island,14,961,32131,12781,8059,3554,0.46299999999999997,0.312,0.693,33.4,13.3,8.4,3.7,77.0,0.115,2.5,36.3
183,1999,5.0,TOR,Jonathan Bender,,8,262,3847,1453,582,170,0.41700000000000004,0.34,0.763,14.7,5.5,2.2,0.6,3.8,0.047,-3.5,-1.5
184,1999,6.0,MIN,Wally Szczerbiak,Miami University,10,651,20052,9195,2602,1532,0.485,0.406,0.86,30.8,14.1,4.0,2.4,53.3,0.127,0.5,12.8
185,1999,7.0,WAS,Richard Hamilton,University of Connecticut,14,921,29559,15708,2852,3125,0.449,0.34600000000000003,0.852,32.1,17.1,3.1,3.4,62.8,0.102,-0.6,10.5
186,1999,8.0,CLE,Andre Miller,University of Utah,17,1304,40268,16278,4795,8524,0.461,0.217,0.807,30.9,12.5,3.7,6.5,100.8,0.12,1.1,31.7
187,1999,9.0,PHO,Shawn Marion,"University of Nevada, Las Vegas",16,1163,40097,17700,10101,2198,0.484,0.331,0.81,34.5,15.2,8.7,1.9,124.9,0.15,3.2,52.1
188,1999,10.0,ATL,Jason Terry,University of Arizona,18,1343,40914,18635,3200,5337,0.444,0.38,0.845,30.5,13.9,2.4,4.0,100.8,0.11800000000000001,1.3,34.0
189,1999,11.0,CLE,Trajan Langdon,Duke University,3,119,1738,647,159,152,0.41600000000000004,0.396,0.91,14.6,5.4,1.3,1.3,2.9,0.079,-1.9,0.1
190,1999,12.0,TOR,Aleksandar Radojevic,Barton County Community College,2,15,152,26,36,7,0.308,0.0,0.625,10.1,1.7,2.4,0.5,-0.4,-0.13,-9.4,-0.3
191,1999,13.0,SEA,Corey Maggette,Duke University,14,827,23358,13198,4022,1696,0.45299999999999996,0.324,0.8220000000000001,28.2,16.0,4.9,2.1,62.2,0.128,-0.4,9.5
192,1999,14.0,MIN,William Avery,Duke University,3,142,1205,379,93,199,0.33,0.255,0.7140000000000001,8.5,2.7,0.7,1.4,-0.9,-0.034,-7.2,-1.6
193,1999,15.0,NYK,Frederic Weis,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1999,16.0,CHI,Metta World Peace,St. John's University,17,985,31366,13022,4439,2626,0.414,0.33899999999999997,0.715,31.8,13.2,4.5,2.7,61.1,0.094,1.8,29.9
195,1999,17.0,ATL,Cal Bowdler,Old Dominion University,3,142,1383,424,272,29,0.40399999999999997,0.182,0.768,9.7,3.0,1.9,0.2,1.8,0.061,-4.7,-0.9
196,1999,18.0,DEN,James Posey,Xavier University,12,864,23260,7419,4061,1413,0.41,0.349,0.82,26.9,8.6,4.7,1.6,51.6,0.107,1.2,18.8
197,1999,19.0,UTA,Quincy Lewis,University of Minnesota,4,159,1853,567,210,96,0.397,0.33299999999999996,0.71,11.7,3.6,1.3,0.6,0.8,0.02,-4.0,-0.9
198,1999,20.0,ATL,Dion Glover,Georgia Institute of Technology,6,294,6132,2407,897,455,0.41100000000000003,0.317,0.7559999999999999,20.9,8.2,3.1,1.5,5.8,0.045,-2.4,-0.7
199,1999,21.0,GSW,Jeff Foster,Texas State University,13,764,15750,3747,5248,703,0.49700000000000005,0.13,0.615,20.6,4.9,6.9,0.9,47.5,0.145,1.3,13.0
200,1999,22.0,HOU,Kenny Thomas,University of New Mexico,11,632,17306,5876,4341,975,0.465,0.244,0.6990000000000001,27.4,9.3,6.9,1.5,31.2,0.086,-0.5,6.6
201,1999,23.0,LAL,Devean George,Augsburg College,11,630,11682,3536,1975,543,0.392,0.34299999999999997,0.721,18.5,5.6,3.1,0.9,18.2,0.075,-1.2,2.5
202,1999,24.0,UTA,Andrei Kirilenko,,13,797,23916,9431,4352,2169,0.474,0.31,0.754,30.0,11.8,5.5,2.7,75.4,0.151,5.0,42.4
203,1999,25.0,MIA,Tim James,University of Miami,3,43,261,68,46,11,0.32899999999999996,0.33299999999999996,0.652,6.1,1.6,1.1,0.3,0.0,-0.003,-7.1,-0.3
204,1999,26.0,IND,Vonteego Cummings,University of Pittsburgh,3,199,3789,1381,373,534,0.38299999999999995,0.321,0.726,19.0,6.9,1.9,2.7,2.2,0.027999999999999997,-2.9,-0.9
205,1999,27.0,ATL,Jumaine Jones,University of Georgia,8,471,9780,3325,1987,408,0.424,0.349,0.7040000000000001,20.8,7.1,4.2,0.9,15.1,0.07400000000000001,-1.0,2.4
206,1999,28.0,UTA,Scott Padgett,University of Kentucky,8,448,5613,1874,1227,325,0.41,0.373,0.736,12.5,4.2,2.7,0.7,13.2,0.113,-0.1,2.7
207,1999,29.0,SAS,Leon Smith,,2,15,104,33,33,3,0.39299999999999996,0.0,0.647,6.9,2.2,2.2,0.2,0.2,0.11199999999999999,-4.3,-0.1
210,1999,30.0,LAL,John Celestand,Villanova University,1,16,185,37,11,20,0.33299999999999996,0.222,0.833,11.6,2.3,0.7,1.3,-0.1,-0.038,-7.4,-0.3
211,1999,31.0,LAC,Rico Hill,Illinois State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1999,32.0,CHI,Michael Ruffin,University of Tulsa,9,414,5966,716,1632,250,0.40700000000000003,0.0,0.45899999999999996,14.4,1.7,3.9,0.6,6.8,0.055,-1.2,1.2
213,1999,33.0,DEN,Chris Herren,"California State University, Fresno",2,70,1005,224,73,167,0.336,0.32799999999999996,0.6920000000000001,14.4,3.2,1.0,2.4,0.5,0.025,-5.6,-0.9
214,1999,34.0,NJN,Evan Eschmeyer,Northwestern University,4,153,2138,421,601,76,0.46299999999999997,0.0,0.621,14.0,2.8,3.9,0.5,4.0,0.09,-1.1,0.5
215,1999,35.0,WAS,Calvin Booth,Pennsylvania State University,10,366,4477,1190,1010,151,0.451,0.222,0.748,12.2,3.3,2.8,0.4,8.0,0.086,-1.3,0.8
216,1999,36.0,DAL,Wang Zhizhi,,5,137,1256,604,231,39,0.41700000000000004,0.385,0.735,9.2,4.4,1.7,0.3,2.1,0.078,-4.3,-0.7
217,1999,37.0,VAN,Obinna Ekezie,University of Maryland,4,143,1516,510,383,31,0.423,0.0,0.72,10.6,3.6,2.7,0.2,1.7,0.054000000000000006,-6.1,-1.5
218,1999,38.0,ORL,Laron Profit,University of Maryland,4,135,1537,441,209,166,0.419,0.23600000000000002,0.7120000000000001,11.4,3.3,1.5,1.2,0.7,0.021,-3.4,-0.5
219,1999,39.0,CLE,A.J. Bramlett,University of Arizona,1,8,61,8,22,0,0.19,0.0,0.0,7.6,1.0,2.8,0.0,-0.2,-0.129,-16.8,-0.2
220,1999,40.0,DAL,Gordan Giricek,,6,384,8824,3670,941,584,0.442,0.368,0.823,23.0,9.6,2.5,1.5,8.0,0.044000000000000004,-3.1,-2.5
221,1999,41.0,DEN,Francisco Elson,University of California,9,472,7207,1726,1638,260,0.478,0.188,0.7,15.3,3.7,3.5,0.6,11.7,0.078,-1.6,0.8
222,1999,42.0,MIN,Louis Bullock,University of Michigan,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1999,43.0,CHH,Lee Nailon,Texas Christian University,6,306,5820,2622,936,298,0.474,0.111,0.7859999999999999,19.0,8.6,3.1,1.0,8.0,0.066,-3.1,-1.5
224,1999,44.0,HOU,Tyrone Washington,Mississippi State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,1999,45.0,SAC,Ryan Robertson,University of Kansas,1,1,25,5,0,0,0.33299999999999996,0.0,1.0,25.0,5.0,0.0,0.0,0.0,-0.022000000000000002,-8.4,0.0
226,1999,46.0,NYK,J.R. Koch,University of Iowa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,1999,47.0,PHI,Todd MacCulloch,University of Washington,4,223,3439,1369,888,121,0.541,0.0,0.642,15.4,6.1,4.0,0.5,11.9,0.166,0.2,1.9
228,1999,48.0,MIL,Galen Young,University of North Carolina at Charlotte,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,1999,49.0,CHI,Lari Ketner,University of Massachusetts Amherst,2,25,139,34,34,2,0.406,0.0,0.667,5.6,1.4,1.4,0.1,0.0,-0.015,-11.2,-0.3
230,1999,50.0,HOU,Venson Hamilton,University of Nebraska,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,1999,51.0,VAN,Antwain Smith,Saint Paul's College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,1999,52.0,POR,Roberto Bergersen,Boise State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,1999,53.0,MIA,Rodney Buford,Creighton University,5,230,4182,1472,598,179,0.41200000000000003,0.3,0.758,18.2,6.4,2.6,0.8,2.9,0.033,-4.6,-2.8
234,1999,54.0,DET,Melvin Levett,University of Cincinnati,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,1999,55.0,BOS,Kris Clack,University of Texas at Austin,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,1999,56.0,GSW,Tim Young,Stanford University,1,25,137,54,35,5,0.33299999999999996,0.0,0.778,5.5,2.2,1.4,0.2,0.2,0.057999999999999996,-7.9,-0.2
237,1999,57.0,SAS,Manu Ginobili,,15,980,25346,13389,3533,3805,0.44799999999999995,0.37,0.826,25.9,13.7,3.6,3.9,103.8,0.19699999999999998,5.3,46.7
238,1999,58.0,UTA,Eddie Lucas,Virginia Polytechnic Institute and State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2000,1.0,NJN,Kenyon Martin,University of Cincinnati,15,757,23134,9325,5159,1439,0.483,0.23399999999999999,0.629,30.6,12.3,6.8,1.9,48.0,0.1,0.7,15.5
240,2000,2.0,VAN,Stromile Swift,Louisiana State University,9,547,10804,4582,2535,275,0.473,0.07400000000000001,0.6990000000000001,19.8,8.4,4.6,0.5,21.3,0.095,-1.9,0.2
241,2000,3.0,LAC,Darius Miles,,7,446,11730,4507,2190,840,0.47200000000000003,0.168,0.59,26.3,10.1,4.9,1.9,9.5,0.039,-1.2,2.3
242,2000,4.0,CHI,Marcus Fizer,Iowa State University,6,289,6032,2782,1340,352,0.435,0.191,0.691,20.9,9.6,4.6,1.2,2.7,0.022000000000000002,-4.7,-4.1
243,2000,5.0,ORL,Mike Miller,University of Florida,17,1028,27746,10965,4358,2656,0.45899999999999996,0.40700000000000003,0.769,27.0,10.7,4.2,2.6,60.7,0.105,0.9,20.4
244,2000,6.0,ATL,DerMarr Johnson,University of Cincinnati,7,344,5930,2121,769,304,0.41100000000000003,0.336,0.789,17.2,6.2,2.2,0.9,6.4,0.052000000000000005,-1.6,0.6
245,2000,7.0,CHI,Chris Mihm,University of Texas at Austin,8,436,8758,3262,2302,223,0.45899999999999996,0.231,0.7040000000000001,20.1,7.5,5.3,0.5,13.3,0.073,-3.8,-4.1
246,2000,8.0,CLE,Jamal Crawford,University of Michigan,17,1167,35727,17895,2743,4090,0.41,0.349,0.861,30.6,15.3,2.4,3.5,58.3,0.078,-0.8,10.8
247,2000,9.0,HOU,Joel Przybilla,University of Minnesota,13,592,11733,2293,3665,256,0.552,0.0,0.557,19.8,3.9,6.2,0.4,23.0,0.094,-0.9,3.3
248,2000,10.0,ORL,Keyon Dooling,University of Missouri,13,728,14134,5067,964,1601,0.41600000000000004,0.349,0.799,19.4,7.0,1.3,2.2,18.5,0.063,-3.0,-3.6
249,2000,11.0,BOS,Jerome Moiso,"University of California, Los Angeles",5,145,1392,386,395,38,0.489,0.0,0.593,9.6,2.7,2.7,0.3,2.1,0.07400000000000001,-3.8,-0.6
250,2000,12.0,DAL,Etan Thomas,Syracuse University,9,409,7084,2341,1927,149,0.513,0.0,0.603,17.3,5.7,4.7,0.4,14.9,0.10099999999999999,-2.6,-1.0
251,2000,13.0,ORL,Courtney Alexander,"California State University, Fresno",3,187,4067,1690,409,227,0.42200000000000004,0.33899999999999997,0.813,21.7,9.0,2.2,1.2,4.1,0.048,-4.0,-2.1
252,2000,14.0,DET,Mateen Cleaves,Michigan State University,6,167,1863,609,175,310,0.389,0.267,0.728,11.2,3.6,1.0,1.9,-0.8,-0.021,-6.3,-2.0
253,2000,15.0,MIL,Jason Collier,Georgia Institute of Technology,5,151,2178,841,443,51,0.455,0.35,0.738,14.4,5.6,2.9,0.3,1.9,0.042,-6.3,-2.3
254,2000,16.0,SAC,Hedo Turkoglu,,15,997,26695,11022,3971,2832,0.426,0.384,0.784,26.8,11.1,4.0,2.8,63.3,0.114,1.2,21.4
255,2000,17.0,SEA,Desmond Mason,Oklahoma State University,10,643,19641,7767,2863,1049,0.449,0.26,0.74,30.5,12.1,4.5,1.6,23.1,0.055999999999999994,-2.4,-1.9
256,2000,18.0,LAC,Quentin Richardson,DePaul University,13,783,20785,8032,3666,1138,0.397,0.355,0.718,26.5,10.3,4.7,1.5,32.8,0.076,-0.3,8.9
257,2000,19.0,CHH,Jamaal Magloire,University of Kentucky,12,680,14621,4917,4408,386,0.48,0.0,0.639,21.5,7.2,6.5,0.6,27.7,0.091,-2.9,-3.3
258,2000,20.0,PHI,Speedy Claxton,Hofstra University,7,334,8548,3096,830,1441,0.409,0.193,0.762,25.6,9.3,2.5,4.3,14.2,0.08,-0.7,2.8
259,2000,21.0,TOR,Morris Peterson,Michigan State University,11,711,19366,7628,2483,1090,0.418,0.373,0.773,27.2,10.7,3.5,1.5,35.7,0.08900000000000001,0.0,9.7
260,2000,22.0,NYK,Donnell Harvey,University of Florida,5,205,3318,1150,827,161,0.46,0.1,0.659,16.2,5.6,4.0,0.8,4.7,0.069,-2.7,-0.6
261,2000,23.0,UTA,DeShawn Stevenson,,13,824,18396,5930,1832,1355,0.406,0.34,0.698,22.3,7.2,2.2,1.6,12.1,0.032,-3.0,-4.6
262,2000,24.0,CHI,Dalibor Bagaric,,3,95,973,251,238,37,0.361,0.0,0.5589999999999999,10.2,2.6,2.5,0.4,-0.9,-0.043,-6.8,-1.2
263,2000,25.0,PHO,Jake Tsakalidis,,7,315,5005,1497,1238,101,0.49,0.0,0.657,15.9,4.8,3.9,0.3,9.9,0.095,-3.1,-1.3
264,2000,26.0,DEN,Mamadou N'Diaye,Auburn University,5,69,858,262,225,8,0.42700000000000005,0.0,0.736,12.4,3.8,3.3,0.1,1.8,0.10099999999999999,-5.3,-0.7
265,2000,27.0,IND,Primoz Brezec,,8,342,6192,2452,1327,179,0.498,0.16699999999999998,0.701,18.1,7.2,3.9,0.5,10.8,0.084,-2.5,-0.8
266,2000,28.0,POR,Erick Barkley,St. John's University,2,27,266,77,21,40,0.35600000000000004,0.267,0.9,9.9,2.9,0.8,1.5,0.2,0.027000000000000003,-3.8,-0.1
267,2000,29.0,LAL,Mark Madsen,Stanford University,9,453,5335,975,1157,181,0.457,0.063,0.527,11.8,2.2,2.6,0.4,8.2,0.07400000000000001,-2.2,-0.2
270,2000,30.0,LAC,Marko Jaric,,7,447,11246,3193,1200,1600,0.40399999999999997,0.344,0.73,25.2,7.1,2.7,3.6,12.1,0.052000000000000005,-0.5,4.3
271,2000,31.0,DAL,Dan Langhi,Vanderbilt University,4,133,1253,393,199,39,0.391,0.289,0.613,9.4,3.0,1.5,0.3,0.3,0.012,-6.8,-1.5
272,2000,32.0,CHI,A.J. Guyton,Indiana University,3,80,1246,442,80,147,0.377,0.37799999999999995,0.8220000000000001,15.6,5.5,1.0,1.8,0.3,0.01,-5.4,-1.1
273,2000,33.0,CHI,Jake Voskuhl,University of Connecticut,9,450,6443,1814,1539,237,0.48700000000000004,0.33299999999999996,0.7140000000000001,14.3,4.0,3.4,0.5,11.6,0.087,-2.2,-0.3
274,2000,34.0,CHI,Khalid El-Amin,University of Connecticut,1,50,936,314,81,145,0.37,0.33299999999999996,0.778,18.7,6.3,1.6,2.9,0.6,0.03,-3.8,-0.4
275,2000,35.0,WAS,Mike Smith,University of Louisiana at Monroe,1,17,180,51,22,10,0.322,0.16699999999999998,0.625,10.6,3.0,1.3,0.6,-0.1,-0.033,-5.5,-0.2
276,2000,36.0,NJN,Soumaila Samake,,2,47,303,68,76,5,0.389,0.0,0.462,6.4,1.4,1.6,0.1,0.3,0.046,-6.5,-0.3
277,2000,37.0,MIA,Eddie House,Arizona State University,11,717,12405,5356,1223,1112,0.409,0.39,0.851,17.3,7.5,1.7,1.6,20.0,0.077,-1.5,1.6
278,2000,38.0,HOU,Eduardo Najera,University of Oklahoma,12,619,11213,3052,2307,493,0.48100000000000004,0.311,0.6709999999999999,18.1,4.9,3.7,0.8,24.7,0.106,0.3,6.4
279,2000,39.0,NYK,Lavor Postell,St. John's University,3,61,446,195,45,13,0.335,0.25,0.795,7.3,3.2,0.7,0.2,-0.2,-0.025,-8.6,-0.7
280,2000,40.0,ATL,Hanno Mottola,University of Utah,2,155,2360,715,442,75,0.442,0.063,0.7829999999999999,15.2,4.6,2.9,0.5,0.9,0.019,-5.8,-2.3
281,2000,41.0,SAS,Chris Carrawell,Duke University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2000,42.0,SEA,Olumide Oyedeji,,3,93,587,127,196,11,0.495,0.0,0.659,6.3,1.4,2.1,0.1,1.2,0.095,-4.7,-0.4
283,2000,43.0,MIL,Michael Redd,Ohio State University,12,629,20104,11972,2411,1338,0.447,0.38,0.838,32.0,19.0,3.8,2.1,55.9,0.134,0.9,14.9
284,2000,44.0,DET,Brian Cardinal,Purdue University,12,456,6477,2108,1050,465,0.408,0.37200000000000005,0.861,14.2,4.6,2.3,1.0,15.4,0.114,0.7,4.5
285,2000,45.0,SAC,Jabari Smith,Louisiana State University,4,108,1063,329,178,66,0.413,0.125,0.69,9.8,3.0,1.6,0.6,1.3,0.057999999999999996,-4.0,-0.5
286,2000,46.0,TOR,DeeAndre Hulett,College of the Sequoias,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2000,47.0,SEA,Josip Sesar,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2000,48.0,PHI,Mark Karcher,Temple University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2000,49.0,MIL,Jason Hart,Syracuse University,9,341,5289,1623,567,774,0.41700000000000004,0.315,0.7879999999999999,15.5,4.8,1.7,2.3,8.6,0.078,-1.7,0.3
290,2000,50.0,UTA,Kaniel Dickens,University of Idaho,3,19,85,22,12,2,0.4,0.33299999999999996,0.75,4.5,1.2,0.6,0.1,0.1,0.055,-5.0,-0.1
291,2000,51.0,MIN,Igor Rakocevic,,1,42,244,78,17,33,0.379,0.41700000000000004,0.8059999999999999,5.8,1.9,0.4,0.8,0.1,0.022000000000000002,-7.1,-0.3
292,2000,52.0,MIA,Ernest Brown,Indian Hills Community College,1,3,21,3,6,0,0.16699999999999998,0.0,0.25,7.0,1.0,2.0,0.0,-0.2,-0.349,-24.7,-0.1
293,2000,53.0,DEN,Dan McClintock,Northern Arizona University,1,6,58,18,17,1,0.5,0.0,0.0,9.7,3.0,2.8,0.2,0.0,0.006999999999999999,-6.6,-0.1
294,2000,54.0,SAS,Cory Hightower,Indian Hills Community College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,2000,55.0,GSW,Chris Porter,Auburn University,1,51,1147,440,189,61,0.389,0.0,0.667,22.5,8.6,3.7,1.2,0.2,0.008,-4.6,-0.8
296,2000,56.0,IND,Jaquay Walls,University of Colorado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2000,57.0,ATL,Scoonie Penn,Ohio State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2000,58.0,DAL,Pete Mickeal,University of Cincinnati,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2001,1.0,WAS,Kwame Brown,,12,607,13389,4035,3333,554,0.49200000000000005,0.111,0.57,22.1,6.6,5.5,0.9,20.8,0.07400000000000001,-2.1,-0.4
300,2001,2.0,LAC,Tyson Chandler,,16,1033,29372,9002,9677,871,0.594,0.0,0.647,28.4,8.7,9.4,0.8,96.8,0.158,1.6,26.8
301,2001,3.0,ATL,Pau Gasol,,16,1104,38468,19802,10430,3611,0.51,0.342,0.753,34.8,17.9,9.4,3.3,135.3,0.16899999999999998,3.5,53.6
302,2001,4.0,CHI,Eddy Curry,,11,527,13109,6820,2725,287,0.545,1.0,0.642,24.9,12.9,5.2,0.5,21.7,0.08,-3.5,-5.0
303,2001,5.0,GSW,Jason Richardson,Michigan State University,13,857,29241,14644,4245,2284,0.43799999999999994,0.37,0.7070000000000001,34.1,17.1,5.0,2.7,59.1,0.09699999999999999,1.3,24.4
304,2001,6.0,MEM,Shane Battier,Duke University,13,977,30004,8408,4082,1717,0.43700000000000006,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,2.9,37.0
305,2001,7.0,NJN,Eddie Griffin,Seton Hall University,5,303,6729,2171,1744,236,0.377,0.315,0.6709999999999999,22.2,7.2,5.8,0.8,10.9,0.078,-1.0,1.7
306,2001,8.0,CLE,DeSagana Diop,,12,601,8403,1185,2219,270,0.42700000000000005,0.16699999999999998,0.467,14.0,2.0,3.7,0.4,12.8,0.073,0.0,4.3
307,2001,9.0,DET,Rodney White,University of North Carolina at Charlotte,4,218,3354,1540,485,237,0.424,0.314,0.7490000000000001,15.4,7.1,2.2,1.1,1.8,0.026000000000000002,-3.8,-1.5
308,2001,10.0,BOS,Joe Johnson,University of Arkansas,16,1206,42620,19857,4831,4881,0.442,0.373,0.8009999999999999,35.3,16.5,4.0,4.0,80.9,0.091,0.5,26.7
309,2001,11.0,BOS,Kedrick Brown,Okaloosa-Walton Community College,4,143,1935,509,347,103,0.405,0.27399999999999997,0.64,13.5,3.6,2.4,0.7,3.0,0.07400000000000001,-2.2,-0.1
